Product Category,Total Amount,stock,Date
SKU079,5,63,26-03-2025
SKU051,5,56,25-01-2025
SKU067,7,96,10-01-2025
SKU090,6,32,07-01-2025
SKU094,7,46,24-03-2025
SKU097,3,89,13-03-2025
SKU051,3,62,15-01-2025
SKU007,6,31,09-01-2025
SKU076,5,43,05-01-2025
SKU045,7,41,01-03-2025
SKU034,4,90,12-03-2025
SKU053,2,30,21-03-2025
SKU004,6,60,04-02-2025
SKU048,7,94,03-02-2025
SKU080,7,20,24-03-2025
SKU030,2,73,17-02-2025
SKU074,7,84,26-01-2025
SKU035,3,90,30-01-2025
SKU051,5,45,16-02-2025
SKU055,8,51,19-03-2025
SKU056,4,44,15-03-2025
SKU066,5,40,22-01-2025
SKU089,3,43,01-02-2025
SKU091,6,24,17-01-2025
SKU018,4,65,06-02-2025
SKU022,5,53,10-01-2025
SKU091,6,85,27-01-2025
SKU013,1,86,11-01-2025
SKU009,8,22,23-01-2025
SKU053,4,67,13-03-2025
SKU032,5,92,09-03-2025
SKU052,2,26,17-01-2025
SKU072,1,51,04-02-2025
SKU083,3,61,19-02-2025
SKU050,4,62,10-01-2025
SKU093,1,43,15-02-2025
SKU042,5,22,02-01-2025
SKU016,3,73,28-03-2025
SKU063,10,52,16-01-2025
SKU005,5,41,09-02-2025
SKU018,5,32,24-02-2025
SKU053,2,34,17-03-2025
SKU023,4,28,24-02-2025
SKU052,4,46,09-01-2025
SKU009,6,69,01-02-2025
SKU007,3,37,31-01-2025
SKU099,7,50,30-01-2025
SKU070,6,54,14-03-2025
SKU024,1,60,18-02-2025
SKU034,5,66,17-01-2025
SKU098,5,80,18-01-2025
SKU056,7,95,11-02-2025
SKU078,4,90,31-03-2025
SKU045,6,87,13-03-2025
SKU065,5,51,28-02-2025
SKU023,5,88,29-01-2025
SKU022,4,61,12-01-2025
SKU052,5,80,05-01-2025
SKU054,6,50,07-02-2025
SKU060,6,27,15-03-2025
SKU100,7,38,06-02-2025
SKU062,3,47,04-02-2025
SKU067,3,85,24-01-2025
SKU091,5,35,10-02-2025
SKU042,5,38,19-02-2025
SKU070,4,25,28-03-2025
SKU028,7,20,17-01-2025
SKU025,3,71,15-01-2025
SKU034,4,69,11-01-2025
SKU010,4,43,02-01-2025
SKU040,5,92,31-01-2025
SKU035,9,21,02-02-2025
SKU042,7,91,17-01-2025
SKU080,4,45,28-03-2025
SKU084,7,99,30-01-2025
SKU072,5,58,14-03-2025
SKU024,4,45,23-02-2025
SKU045,8,72,21-02-2025
SKU058,3,23,08-01-2025
SKU016,9,26,20-01-2025
SKU066,8,41,13-01-2025
SKU020,6,65,25-02-2025
SKU001,2,53,04-01-2025
SKU026,4,51,18-03-2025
SKU042,6,79,10-02-2025
SKU018,5,86,01-01-2025
SKU059,6,50,29-01-2025
SKU064,4,38,17-02-2025
SKU075,5,80,09-03-2025
SKU061,7,34,11-01-2025
SKU085,5,89,16-03-2025
SKU045,8,25,19-02-2025
SKU034,8,76,03-01-2025
SKU018,2,73,25-03-2025
SKU075,6,82,30-01-2025
SKU027,7,88,06-02-2025
SKU045,4,66,07-03-2025
SKU064,4,79,26-01-2025
SKU035,5,20,30-03-2025
SKU070,4,57,01-01-2025
SKU059,8,52,08-03-2025
SKU033,4,51,17-03-2025
SKU050,4,21,20-02-2025
SKU004,6,58,02-01-2025
SKU054,4,58,01-02-2025
SKU044,2,66,15-01-2025
SKU008,2,88,04-03-2025
SKU028,1,60,20-03-2025
SKU041,2,46,19-02-2025
SKU098,10,78,23-02-2025
SKU075,3,54,21-01-2025
SKU056,2,22,12-02-2025
SKU043,3,22,19-02-2025
SKU089,6,72,12-03-2025
SKU041,7,37,04-02-2025
SKU010,3,93,30-03-2025
SKU093,7,23,04-02-2025
SKU087,6,31,08-02-2025
SKU082,8,23,22-02-2025
SKU087,5,83,11-02-2025
SKU035,5,83,11-02-2025
SKU075,5,71,16-03-2025
SKU095,6,34,24-01-2025
SKU085,1,88,06-01-2025
SKU078,10,65,24-01-2025
SKU025,5,77,09-02-2025
SKU038,7,78,02-03-2025
SKU059,6,23,31-01-2025
SKU076,5,93,26-02-2025
SKU031,4,46,21-02-2025
SKU014,5,96,23-02-2025
SKU023,3,38,28-03-2025
SKU022,6,71,19-01-2025
SKU068,1,93,19-01-2025
SKU043,6,40,14-03-2025
SKU064,0,49,27-02-2025
SKU021,3,77,26-02-2025
SKU058,3,23,23-02-2025
SKU093,6,25,03-02-2025
SKU063,3,24,09-01-2025
SKU061,3,57,27-02-2025
SKU009,0,21,15-03-2025
SKU082,6,59,10-02-2025
SKU050,6,39,03-01-2025
SKU078,6,89,15-02-2025
SKU016,6,56,31-03-2025
SKU010,3,87,14-03-2025
SKU086,2,92,07-01-2025
SKU095,2,79,24-03-2025
SKU080,4,37,14-03-2025
SKU004,3,72,09-01-2025
SKU032,7,52,03-02-2025
SKU048,4,35,23-01-2025
SKU015,9,55,29-03-2025
SKU074,4,76,24-03-2025
SKU039,5,86,01-03-2025
SKU052,2,86,06-01-2025
SKU037,7,68,04-03-2025
SKU099,5,45,04-03-2025
SKU022,8,40,30-03-2025
SKU058,4,59,22-03-2025
SKU100,4,70,28-02-2025
SKU045,3,46,20-01-2025
SKU097,3,96,10-01-2025
SKU011,4,40,29-01-2025
SKU069,6,41,25-02-2025
SKU067,5,59,02-01-2025
SKU006,9,57,14-01-2025
SKU006,4,96,13-02-2025
SKU060,6,37,02-01-2025
SKU067,4,69,25-03-2025
SKU068,3,25,23-01-2025
SKU046,3,59,06-02-2025
SKU019,4,60,18-02-2025
SKU048,3,42,20-03-2025
SKU072,4,37,13-02-2025
SKU075,6,92,05-02-2025
SKU078,8,72,05-02-2025
SKU040,7,88,09-03-2025
SKU037,3,75,25-02-2025
SKU035,5,72,10-01-2025
SKU053,3,54,11-03-2025
SKU076,2,33,11-02-2025
SKU019,3,85,31-03-2025
SKU061,2,99,01-03-2025
SKU056,5,63,05-03-2025
SKU086,9,36,29-01-2025
SKU075,6,20,08-02-2025
SKU006,8,54,28-01-2025
SKU097,6,24,21-02-2025
SKU052,3,64,16-02-2025
SKU036,6,86,07-02-2025
SKU067,5,62,27-01-2025
SKU031,8,87,11-01-2025
SKU072,6,26,15-02-2025
SKU056,5,36,05-02-2025
SKU025,8,34,23-02-2025
SKU052,3,21,25-02-2025
SKU032,4,67,12-03-2025
SKU058,5,24,03-02-2025
SKU006,0,73,11-03-2025
SKU094,7,77,06-02-2025
SKU097,4,71,14-03-2025
SKU088,3,30,17-03-2025
SKU027,5,72,22-01-2025
SKU092,4,90,16-01-2025
SKU038,5,78,11-02-2025
SKU081,8,67,02-03-2025
SKU005,5,76,28-01-2025
SKU062,5,45,23-01-2025
SKU094,6,53,22-01-2025
SKU071,6,55,24-03-2025
SKU002,6,26,25-01-2025
SKU015,5,67,21-03-2025
SKU038,5,67,27-03-2025
SKU021,9,54,27-03-2025
SKU032,7,86,06-02-2025
SKU086,2,67,28-01-2025
SKU064,6,79,14-01-2025
SKU083,5,27,11-01-2025
SKU062,3,45,01-01-2025
SKU027,5,88,06-03-2025
SKU093,3,90,09-03-2025
SKU036,3,52,21-03-2025
SKU096,2,58,27-02-2025
SKU007,3,80,23-01-2025
SKU061,5,56,13-02-2025
SKU063,6,94,23-03-2025
SKU096,5,32,02-01-2025
SKU034,5,94,19-03-2025
SKU090,6,21,31-03-2025
SKU058,3,47,20-01-2025
SKU022,6,67,14-02-2025
SKU003,6,51,24-02-2025
SKU056,5,94,06-03-2025
SKU036,9,25,25-02-2025
SKU029,3,88,17-02-2025
SKU094,5,53,12-02-2025
SKU096,5,65,06-01-2025
SKU093,2,48,01-03-2025
SKU019,4,60,27-01-2025
SKU035,4,37,22-02-2025
SKU020,7,98,06-03-2025
SKU035,5,68,11-01-2025
SKU060,3,31,03-01-2025
SKU041,8,25,21-02-2025
SKU051,6,22,23-02-2025
SKU046,6,53,07-03-2025
SKU100,6,37,27-01-2025
SKU065,1,79,18-01-2025
SKU081,5,27,02-01-2025
SKU091,4,37,22-01-2025
SKU099,4,42,08-01-2025
SKU063,7,88,01-01-2025
SKU085,6,95,09-02-2025
SKU099,2,28,21-02-2025
SKU041,6,56,24-02-2025
SKU004,2,75,20-01-2025
SKU080,5,54,15-02-2025
SKU081,8,55,04-01-2025
SKU067,6,95,03-02-2025
SKU033,6,48,04-01-2025
SKU045,5,99,31-01-2025
SKU050,3,83,01-02-2025
SKU078,1,75,18-03-2025
SKU006,5,59,23-03-2025
SKU062,6,31,20-03-2025
SKU030,4,36,21-02-2025
SKU027,4,50,22-03-2025
SKU066,4,90,14-01-2025
SKU017,5,98,02-03-2025
SKU039,5,24,27-03-2025
SKU100,9,89,01-02-2025
SKU055,4,63,18-03-2025
SKU092,5,37,17-01-2025
SKU061,3,93,19-01-2025
SKU081,6,27,22-01-2025
SKU093,6,56,18-02-2025
SKU004,7,91,28-01-2025
SKU057,5,54,31-01-2025
SKU078,2,78,28-01-2025
SKU010,4,33,06-02-2025
SKU062,6,51,11-02-2025
SKU050,10,79,06-02-2025
SKU080,5,64,19-02-2025
SKU041,10,82,05-02-2025
SKU092,6,75,10-03-2025
SKU027,5,37,28-01-2025
SKU044,4,83,08-02-2025
SKU022,5,26,17-01-2025
SKU041,4,46,30-01-2025
SKU025,6,39,03-03-2025
SKU007,7,76,01-01-2025
SKU092,5,76,31-01-2025
SKU059,3,53,28-01-2025
SKU038,7,68,22-03-2025
SKU093,1,98,22-03-2025
SKU089,6,44,25-03-2025
SKU040,8,74,02-01-2025
SKU035,3,57,26-03-2025
SKU022,3,31,28-01-2025
SKU091,5,79,07-01-2025
SKU057,5,75,09-02-2025
SKU026,10,23,19-03-2025
SKU071,6,90,27-02-2025
SKU010,4,84,25-02-2025
SKU046,3,22,23-03-2025
SKU070,3,87,12-02-2025
SKU043,1,27,08-02-2025
SKU064,1,46,21-02-2025
SKU092,6,68,24-01-2025
SKU009,3,30,19-03-2025
SKU020,5,99,05-01-2025
SKU006,2,41,17-01-2025
SKU047,6,28,21-03-2025
SKU009,7,29,28-02-2025
SKU032,2,20,01-01-2025
SKU016,5,52,13-03-2025
SKU081,4,59,05-03-2025
SKU017,5,45,10-01-2025
SKU090,5,92,22-02-2025
SKU025,5,21,20-01-2025
SKU007,2,77,20-01-2025
SKU027,3,88,19-03-2025
SKU021,5,51,15-02-2025
SKU015,3,23,05-03-2025
SKU006,2,51,22-01-2025
SKU070,7,65,22-03-2025
SKU041,5,78,29-01-2025
SKU093,6,65,12-02-2025
SKU057,2,46,03-02-2025
SKU021,5,61,23-01-2025
SKU079,5,85,27-03-2025
SKU095,2,69,07-02-2025
SKU012,4,94,07-02-2025
SKU062,7,63,07-02-2025
SKU044,6,27,31-01-2025
SKU015,8,34,03-02-2025
SKU075,2,36,12-01-2025
SKU002,2,74,16-03-2025
SKU090,8,99,05-03-2025
SKU075,11,53,26-01-2025
SKU033,4,59,22-01-2025
SKU033,4,54,27-01-2025
SKU033,7,23,22-02-2025
SKU094,4,30,05-02-2025
SKU083,6,31,02-02-2025
SKU071,3,72,11-02-2025
SKU044,5,74,19-01-2025
SKU038,2,59,03-03-2025
SKU057,4,38,12-01-2025
SKU024,3,21,29-01-2025
SKU094,4,55,28-03-2025
SKU082,1,63,02-01-2025
SKU058,2,67,23-03-2025
SKU037,7,94,14-02-2025
SKU077,3,44,17-02-2025
SKU027,5,54,28-03-2025
SKU007,3,27,24-01-2025
SKU095,6,93,14-02-2025
SKU056,7,45,19-02-2025
SKU086,6,54,02-03-2025
SKU061,5,72,23-02-2025
SKU089,7,46,17-02-2025
SKU034,5,67,02-02-2025
SKU059,6,63,06-03-2025
SKU086,6,70,28-03-2025
SKU037,7,60,31-01-2025
SKU094,7,87,10-01-2025
SKU091,5,94,03-03-2025
SKU057,8,52,01-01-2025
SKU015,8,27,11-03-2025
SKU035,2,62,28-01-2025
SKU058,8,75,15-02-2025
SKU065,5,92,02-02-2025
SKU016,6,62,05-03-2025
SKU095,6,55,14-03-2025
SKU048,5,85,10-03-2025
SKU097,5,70,18-03-2025
SKU014,7,64,11-03-2025
SKU080,5,46,04-03-2025
SKU036,5,57,10-01-2025
SKU037,1,96,07-01-2025
SKU057,4,53,12-03-2025
SKU080,7,40,25-02-2025
SKU011,8,53,06-03-2025
SKU016,4,44,13-01-2025
SKU032,5,38,21-01-2025
SKU068,3,75,01-03-2025
SKU059,2,43,05-03-2025
SKU090,4,57,29-03-2025
SKU057,7,86,24-01-2025
SKU036,4,72,17-01-2025
SKU006,7,83,26-01-2025
SKU050,4,88,24-01-2025
SKU014,5,33,28-03-2025
SKU050,4,60,18-02-2025
SKU060,4,52,08-03-2025
SKU005,3,36,25-02-2025
SKU055,7,25,28-02-2025
SKU034,7,93,14-03-2025
SKU066,10,86,28-03-2025
SKU004,7,84,07-01-2025
SKU018,5,75,18-02-2025
SKU010,3,46,27-03-2025
SKU100,9,91,02-01-2025
SKU035,4,47,02-01-2025
SKU010,5,74,09-01-2025
SKU004,12,81,03-03-2025
SKU073,6,47,19-02-2025
SKU098,8,33,05-03-2025
SKU065,5,35,25-02-2025
SKU009,6,30,27-01-2025
SKU080,5,98,11-01-2025
SKU088,3,53,15-03-2025
SKU003,3,67,23-03-2025
SKU075,8,55,05-01-2025
SKU039,3,52,13-03-2025
SKU067,6,20,12-02-2025
SKU050,4,65,08-03-2025
SKU094,4,81,15-01-2025
SKU036,5,96,27-02-2025
SKU007,2,32,26-02-2025
SKU085,6,49,03-03-2025
SKU043,3,88,01-03-2025
SKU054,6,33,05-03-2025
SKU040,7,86,05-01-2025
SKU007,7,76,01-02-2025
SKU011,4,22,08-01-2025
SKU034,2,55,20-01-2025
SKU076,4,36,22-02-2025
SKU028,3,68,25-03-2025
SKU031,7,36,25-01-2025
SKU017,3,78,14-01-2025
SKU055,6,98,23-01-2025
SKU098,6,93,06-01-2025
SKU040,7,98,10-03-2025
SKU051,7,66,27-02-2025
SKU089,7,87,14-01-2025
SKU039,2,58,11-03-2025
SKU058,3,51,10-03-2025
SKU061,5,73,28-01-2025
SKU079,9,67,29-01-2025
SKU016,8,22,11-02-2025
SKU096,6,44,14-02-2025
SKU097,6,27,25-01-2025
SKU097,6,47,27-02-2025
SKU020,6,37,12-01-2025
SKU077,7,93,17-03-2025
SKU071,1,49,03-01-2025
SKU040,7,79,13-02-2025
SKU008,6,60,23-01-2025
SKU054,3,55,14-02-2025
SKU066,7,22,21-02-2025
SKU100,4,79,31-01-2025
SKU026,2,67,06-02-2025
SKU028,2,23,05-01-2025
SKU081,7,32,04-03-2025
SKU097,7,50,01-03-2025
SKU090,5,42,12-03-2025
SKU073,2,78,01-02-2025
SKU017,5,40,23-02-2025
SKU075,5,90,18-03-2025
SKU078,6,94,16-03-2025
SKU063,5,38,28-03-2025
SKU054,5,80,14-03-2025
SKU085,3,20,11-03-2025
SKU062,5,73,10-03-2025
SKU049,5,55,18-01-2025
SKU012,7,64,23-02-2025
SKU023,4,77,09-03-2025
SKU045,4,66,08-02-2025
SKU021,7,53,07-01-2025
SKU074,1,42,06-03-2025
SKU024,1,20,12-01-2025
SKU068,2,68,02-01-2025
SKU051,5,55,28-01-2025
SKU051,1,23,10-03-2025
SKU068,6,36,28-01-2025
SKU004,5,70,11-03-2025
SKU061,4,41,22-03-2025
SKU018,3,21,27-02-2025
SKU007,3,89,13-03-2025
SKU060,7,70,25-02-2025
SKU035,7,32,08-02-2025
SKU007,3,72,23-03-2025
SKU095,6,42,17-01-2025
SKU076,6,93,10-01-2025
SKU079,10,57,06-01-2025
SKU048,6,54,02-01-2025
SKU033,3,30,18-01-2025
SKU057,7,31,20-03-2025
SKU080,8,23,16-01-2025
SKU046,6,65,07-02-2025
SKU049,2,98,17-03-2025
SKU055,6,72,06-01-2025
SKU100,6,30,11-01-2025
SKU001,7,38,20-03-2025
SKU024,4,76,08-03-2025
SKU001,4,71,05-01-2025
SKU030,11,59,07-01-2025
SKU054,7,38,08-03-2025
SKU082,4,90,14-02-2025
SKU044,4,68,17-01-2025
SKU005,4,60,19-01-2025
SKU082,3,42,28-02-2025
SKU005,9,61,02-03-2025
SKU018,6,24,26-03-2025
SKU011,2,37,05-01-2025
SKU029,5,95,03-03-2025
SKU005,7,85,20-01-2025
SKU093,6,87,13-01-2025
SKU081,6,31,05-02-2025
SKU066,3,98,04-03-2025
SKU081,4,83,14-01-2025
SKU068,6,98,14-01-2025
SKU095,6,54,09-03-2025
SKU094,4,30,16-02-2025
SKU011,3,42,11-02-2025
SKU053,5,57,20-01-2025
SKU073,4,82,27-01-2025
SKU035,4,80,12-01-2025
SKU067,7,62,16-01-2025
SKU060,5,46,30-01-2025
SKU025,3,32,02-02-2025
SKU026,6,64,24-03-2025
SKU051,4,44,19-03-2025
SKU025,5,49,23-03-2025
SKU024,9,95,03-02-2025
SKU066,7,92,17-03-2025
SKU086,6,87,18-02-2025
SKU047,3,39,19-03-2025
SKU020,4,64,24-01-2025
SKU037,2,30,06-01-2025
SKU054,9,66,31-01-2025
SKU085,5,56,03-02-2025
SKU080,5,81,19-03-2025
SKU067,8,78,31-03-2025
SKU073,4,72,27-03-2025
SKU070,3,34,15-02-2025
SKU061,3,34,26-03-2025
SKU068,3,70,29-03-2025
SKU050,5,94,28-01-2025
SKU013,4,75,20-03-2025
SKU067,9,30,24-03-2025
SKU083,3,22,11-03-2025
SKU070,8,53,08-01-2025
SKU096,3,61,02-03-2025
SKU092,4,55,09-03-2025
SKU077,5,70,28-01-2025
SKU052,5,46,19-02-2025
SKU008,5,57,08-02-2025
SKU076,5,47,25-01-2025
SKU028,3,31,31-01-2025
SKU001,4,46,01-02-2025
SKU096,4,25,13-02-2025
SKU090,2,86,18-02-2025
SKU091,6,66,27-03-2025
SKU065,5,59,06-03-2025
SKU044,4,80,02-02-2025
SKU039,2,72,15-01-2025
SKU053,4,37,27-02-2025
SKU022,7,41,16-02-2025
SKU070,5,32,04-02-2025
SKU027,7,37,17-02-2025
SKU067,3,76,01-03-2025
SKU014,3,92,10-02-2025
SKU047,4,80,28-01-2025
SKU064,4,32,20-01-2025
SKU016,9,48,27-02-2025
SKU062,3,62,22-02-2025
SKU077,5,29,24-02-2025
SKU097,6,84,16-01-2025
SKU055,6,23,26-03-2025
SKU040,5,55,19-02-2025
SKU084,7,21,17-03-2025
SKU070,2,60,02-03-2025
SKU051,12,51,03-01-2025
SKU085,9,71,07-02-2025
SKU081,6,74,21-02-2025
SKU045,4,24,21-03-2025
SKU020,5,97,18-01-2025
SKU096,5,41,12-03-2025
SKU027,4,59,18-01-2025
SKU067,11,20,21-02-2025
SKU012,5,60,13-03-2025
SKU058,1,76,25-01-2025
SKU034,6,53,22-03-2025
SKU020,0,29,12-02-2025
SKU032,6,72,22-02-2025
SKU039,3,84,17-02-2025
SKU036,2,70,24-02-2025
SKU062,8,81,22-01-2025
SKU016,2,35,21-03-2025
SKU027,2,87,04-01-2025
SKU031,7,58,03-03-2025
SKU046,4,79,03-03-2025
SKU054,4,81,09-02-2025
SKU030,5,29,10-03-2025
SKU005,4,39,11-02-2025
SKU100,4,77,18-03-2025
SKU034,7,37,15-02-2025
SKU014,7,59,15-03-2025
SKU029,4,58,07-02-2025
SKU039,6,25,26-01-2025
SKU090,6,66,14-02-2025
SKU094,6,87,19-03-2025
SKU062,10,80,03-03-2025
SKU033,3,21,19-03-2025
SKU063,3,27,14-01-2025
SKU049,7,62,02-03-2025
SKU008,10,21,16-01-2025
SKU053,4,39,13-02-2025
SKU028,6,37,04-02-2025
SKU077,1,68,15-01-2025
SKU034,9,59,16-01-2025
SKU058,4,53,16-03-2025
SKU076,6,98,02-02-2025
SKU089,4,39,23-01-2025
SKU034,5,50,08-03-2025
SKU047,5,74,17-01-2025
SKU090,2,51,03-01-2025
SKU084,6,39,26-02-2025
SKU001,5,38,22-03-2025
SKU023,2,98,05-02-2025
SKU066,8,52,04-01-2025
SKU036,9,72,28-02-2025
SKU027,4,44,01-01-2025
SKU068,6,76,24-03-2025
SKU052,6,26,05-02-2025
SKU047,5,71,27-01-2025
SKU013,4,76,03-01-2025
SKU088,3,95,08-01-2025
SKU090,3,99,21-01-2025
SKU003,9,37,04-03-2025
SKU032,4,96,13-03-2025
SKU068,4,84,10-03-2025
SKU023,5,66,18-02-2025
SKU050,3,73,28-02-2025
SKU012,1,79,10-03-2025
SKU084,6,45,08-03-2025
SKU079,4,48,01-02-2025
SKU094,5,37,21-03-2025
SKU016,5,61,08-02-2025
SKU060,4,77,23-03-2025
SKU035,5,67,28-02-2025
SKU018,1,41,22-03-2025
SKU097,6,65,03-01-2025
SKU026,3,54,22-03-2025
SKU051,6,40,26-02-2025
SKU043,5,57,17-02-2025
SKU094,6,64,28-02-2025
SKU035,2,73,07-02-2025
SKU081,3,50,15-02-2025
SKU098,5,59,03-02-2025
SKU045,3,77,03-03-2025
SKU100,3,65,26-01-2025
SKU082,6,22,15-01-2025
SKU089,4,73,05-02-2025
SKU005,6,27,16-01-2025
SKU092,3,94,30-01-2025
SKU071,6,56,13-01-2025
SKU096,2,26,14-01-2025
SKU003,6,30,27-02-2025
SKU018,4,54,28-01-2025
SKU032,3,27,24-02-2025
SKU034,7,91,09-01-2025
SKU083,5,47,10-01-2025
SKU046,2,43,13-01-2025
SKU096,4,78,13-01-2025
SKU064,6,83,13-03-2025
SKU054,5,26,08-01-2025
SKU062,3,43,21-01-2025
SKU100,3,37,28-03-2025
SKU049,4,61,13-03-2025
SKU033,4,35,17-01-2025
SKU001,6,53,05-02-2025
SKU008,4,84,13-01-2025
SKU022,5,95,18-02-2025
SKU001,6,34,15-01-2025
SKU055,6,39,28-01-2025
SKU072,7,69,21-03-2025
SKU097,4,70,02-01-2025
SKU095,6,45,12-01-2025
SKU066,8,27,24-01-2025
SKU096,4,23,05-03-2025
SKU080,6,67,17-02-2025
SKU018,5,99,01-03-2025
SKU017,3,62,18-02-2025
SKU094,6,30,27-03-2025
SKU007,7,45,03-03-2025
SKU002,7,90,09-03-2025
SKU003,4,64,22-02-2025
SKU092,6,95,14-02-2025
SKU013,7,23,07-01-2025
SKU034,1,44,27-02-2025
SKU047,9,60,27-03-2025
SKU042,5,36,21-03-2025
SKU081,5,77,13-03-2025
SKU016,6,73,30-01-2025
SKU016,5,70,07-01-2025
SKU063,3,29,06-02-2025
SKU028,1,90,22-03-2025
SKU007,7,34,20-03-2025
SKU052,3,22,16-03-2025
SKU069,6,97,24-03-2025
SKU010,6,57,31-01-2025
SKU008,5,64,25-01-2025
SKU049,7,46,26-02-2025
SKU097,7,97,18-02-2025
SKU079,8,60,01-01-2025
SKU079,1,92,20-03-2025
SKU009,9,74,10-01-2025
SKU007,6,60,18-03-2025
SKU047,2,78,16-03-2025
SKU087,3,41,21-01-2025
SKU044,3,67,01-01-2025
SKU026,4,83,28-01-2025
SKU046,3,48,04-03-2025
SKU090,3,88,29-01-2025
SKU089,7,53,20-02-2025
SKU081,4,71,14-02-2025
SKU047,4,83,26-01-2025
SKU050,6,87,22-01-2025
SKU095,7,36,08-03-2025
SKU068,4,56,28-02-2025
SKU032,4,45,01-03-2025
SKU026,5,35,15-03-2025
SKU043,6,78,26-01-2025
SKU092,6,63,04-03-2025
SKU076,2,70,09-02-2025
SKU048,2,26,12-03-2025
SKU081,3,56,15-01-2025
SKU091,4,78,01-02-2025
SKU054,7,78,02-03-2025
SKU056,5,47,13-02-2025
SKU041,6,63,22-01-2025
SKU038,5,55,12-02-2025
SKU062,4,96,01-03-2025
SKU044,2,82,06-02-2025
SKU028,6,69,25-01-2025
SKU044,6,50,26-01-2025
SKU025,5,27,17-02-2025
SKU030,4,83,16-02-2025
SKU042,4,81,05-02-2025
SKU070,3,32,16-02-2025
SKU022,4,25,19-02-2025
SKU008,6,63,11-03-2025
SKU026,7,51,10-03-2025
SKU012,3,91,22-01-2025
SKU010,4,30,13-01-2025
SKU011,2,21,04-03-2025
SKU010,11,41,17-03-2025
SKU056,8,82,16-02-2025
SKU068,6,98,13-02-2025
SKU015,10,69,25-03-2025
SKU030,5,30,26-02-2025
SKU022,4,90,21-02-2025
SKU096,4,74,28-01-2025
SKU071,5,42,14-02-2025
SKU041,10,80,12-03-2025
SKU040,7,66,21-03-2025
SKU097,3,95,07-01-2025
SKU011,5,91,16-02-2025
SKU031,10,32,24-02-2025
SKU072,6,39,11-02-2025
SKU056,3,46,08-01-2025
SKU009,4,59,08-01-2025
SKU007,1,61,22-03-2025
SKU075,6,93,29-03-2025
SKU096,4,80,04-02-2025
SKU065,6,80,09-01-2025
SKU094,1,73,26-03-2025
SKU056,3,61,25-03-2025
SKU024,10,65,30-01-2025
SKU037,6,21,24-01-2025
SKU015,2,54,20-01-2025
SKU087,4,65,27-02-2025
SKU049,6,20,10-02-2025
SKU076,3,72,11-01-2025
SKU092,3,67,10-02-2025
SKU010,4,99,23-03-2025
SKU081,4,38,07-02-2025
SKU020,4,97,10-03-2025
SKU062,2,59,14-02-2025
SKU019,6,25,05-01-2025
SKU090,6,39,04-01-2025
SKU035,3,54,03-02-2025
SKU071,8,47,09-01-2025
SKU031,3,53,25-03-2025
SKU002,7,78,21-02-2025
SKU049,6,54,27-02-2025
SKU046,3,41,14-01-2025
SKU083,4,54,22-03-2025
SKU041,3,60,16-01-2025
SKU024,5,72,19-03-2025
SKU046,1,53,02-02-2025
SKU038,7,39,01-03-2025
SKU030,5,89,29-01-2025
SKU029,5,44,31-01-2025
SKU082,2,25,01-02-2025
SKU063,5,81,02-03-2025
SKU061,5,64,09-02-2025
SKU022,3,45,16-01-2025
SKU064,4,39,15-01-2025
SKU021,8,95,04-03-2025
SKU034,3,98,28-02-2025
SKU079,7,25,03-03-2025
SKU015,2,71,15-01-2025
SKU096,2,27,26-03-2025
SKU045,4,37,27-01-2025
SKU090,4,74,10-02-2025
SKU046,8,97,24-02-2025
SKU037,3,83,20-03-2025
SKU098,6,99,23-01-2025
SKU057,6,48,06-02-2025
SKU034,9,29,13-01-2025
SKU098,5,79,17-02-2025
SKU024,2,96,21-01-2025
SKU087,6,46,05-01-2025
SKU065,7,29,22-03-2025
SKU091,6,47,11-01-2025
SKU077,3,91,02-01-2025
SKU032,5,85,11-01-2025
SKU001,5,88,14-01-2025
SKU027,7,59,24-03-2025
SKU088,5,88,20-03-2025
SKU006,5,28,15-03-2025
SKU066,3,53,27-02-2025
SKU091,5,39,31-03-2025
SKU079,3,50,09-01-2025
SKU028,6,97,26-01-2025
SKU004,6,36,17-01-2025
SKU022,3,69,24-03-2025
SKU011,10,29,01-02-2025
SKU032,5,34,18-01-2025
SKU015,5,25,25-02-2025
SKU081,6,41,19-02-2025
SKU037,11,79,27-02-2025
SKU009,5,52,30-03-2025
SKU055,3,25,01-02-2025
SKU022,4,47,25-01-2025
SKU099,5,43,19-01-2025
SKU091,5,45,06-02-2025
SKU058,5,76,18-01-2025
SKU049,7,61,17-01-2025
SKU076,1,58,18-03-2025
SKU087,3,61,12-03-2025
SKU028,4,42,10-02-2025
SKU023,7,33,06-03-2025
SKU029,3,76,16-03-2025
SKU038,3,76,14-01-2025
SKU089,5,24,03-03-2025
SKU095,6,40,27-03-2025
SKU039,3,87,12-03-2025
SKU053,1,45,16-01-2025
SKU074,3,44,17-01-2025
SKU063,2,40,26-01-2025
SKU097,2,45,11-02-2025
SKU011,3,68,27-01-2025
SKU032,3,84,15-02-2025
SKU058,2,78,21-01-2025
SKU083,3,79,13-02-2025
SKU009,3,33,18-02-2025
SKU099,5,69,19-02-2025
SKU060,7,76,12-03-2025
SKU007,5,80,21-02-2025
SKU093,6,46,11-02-2025
SKU048,5,33,31-01-2025
SKU088,7,69,10-01-2025
SKU082,5,80,16-03-2025
SKU100,3,60,16-02-2025
SKU004,5,27,12-02-2025
